"nuts1","NUTS3_ID","nuts3","sex","age_cat","pop"
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[40-50)",5971
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[50-60)",8550
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[60-75)",9859
"Rhineland Palatinate","DEB23","Bitburg-Prüm County","male","[75+)",4127
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[00-10)",2509
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[10-20)",2545
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[20-30)",2855
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[30-40)",3229
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[40-50)",3340
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[50-60)",5165
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[60-75)",6570
"Rhineland Palatinate","DEB24","Vulkaneifel County","female","[75+)",4174
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[00-10)",2618
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[10-20)",2710
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[20-30)",3268
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[30-40)",3632
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[40-50)",3349
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[50-60)",5025
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[60-75)",6741
"Rhineland Palatinate","DEB24","Vulkaneifel County","male","[75+)",3152
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[00-10)",6883
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[10-20)",7094
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[20-30)",6829
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[30-40)",9324
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[40-50)",9591
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[50-60)",12704
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[60-75)",14807
"Rhineland Palatinate","DEB25","Trier-Saarburg County","female","[75+)",8997
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[00-10)",7217
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[10-20)",7459
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[20-30)",7867
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[30-40)",9272
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[40-50)",9434
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[50-60)",12922
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[60-75)",14514
"Rhineland Palatinate","DEB25","Trier-Saarburg County","male","[75+)",6253
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[00-10)",2353
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[10-20)",2135
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[20-30)",2515
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[30-40)",3106
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[40-50)",2837
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[50-60)",3590
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[60-75)",4682
"Rhineland Palatinate","DEB31","City of Frankenthal","female","[75+)",3677
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[00-10)",2509
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[10-20)",2336
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[20-30)",2911
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[30-40)",3185
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[40-50)",2999
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[50-60)",3551
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[60-75)",4005
"Rhineland Palatinate","DEB31","City of Frankenthal","male","[75+)",2382
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[00-10)",4378
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[10-20)",3921
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[20-30)",7340
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[30-40)",6041
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[40-50)",5204
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[50-60)",6871
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[60-75)",9187
"Rhineland Palatinate","DEB32","City of Kaiserslautern","female","[75+)",6268
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[00-10)",4592
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[10-20)",4171
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[20-30)",9852
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[30-40)",7599
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[40-50)",5021
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[50-60)",6795
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[60-75)",7959
"Rhineland Palatinate","DEB32","City of Kaiserslautern","male","[75+)",4093
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[00-10)",1996
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[10-20)",2047
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[20-30)",4377
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[30-40)",2961
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[40-50)",2515
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[50-60)",3587
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[60-75)",4192
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","female","[75+)",2865
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[00-10)",2095
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[10-20)",1948
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[20-30)",3588
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[30-40)",3180
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[40-50)",2547
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[50-60)",3408
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[60-75)",3769
"Rhineland Palatinate","DEB33","City of Landau i.d.Pfalz","male","[75+)",1844
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[00-10)",9118
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[10-20)",8149
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[20-30)",10427
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[30-40)",11453
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[40-50)",10684
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[50-60)",12106
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[60-75)",13938
"Rhineland Palatinate","DEB34","City of Ludwigshafen","female","[75+)",9892
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[00-10)",9564
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[10-20)",9008
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[20-30)",11530
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[30-40)",12731
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[40-50)",11001
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[50-60)",12994
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[60-75)",12612
"Rhineland Palatinate","DEB34","City of Ludwigshafen","male","[75+)",6938
"Rhineland Palatinate","DEB35","City of Mainz","female","[00-10)",9317
"Rhineland Palatinate","DEB35","City of Mainz","female","[10-20)",8369
"Rhineland Palatinate","DEB35","City of Mainz","female","[20-30)",21049
"Rhineland Palatinate","DEB35","City of Mainz","female","[30-40)",17548
"Rhineland Palatinate","DEB35","City of Mainz","female","[40-50)",12746
"Rhineland Palatinate","DEB35","City of Mainz","female","[50-60)",14001
"Rhineland Palatinate","DEB35","City of Mainz","female","[60-75)",16535
"Rhineland Palatinate","DEB35","City of Mainz","female","[75+)",11977
"Rhineland Palatinate","DEB35","City of Mainz","male","[00-10)",9666
"Rhineland Palatinate","DEB35","City of Mainz","male","[10-20)",9258
"Rhineland Palatinate","DEB35","City of Mainz","male","[20-30)",19027
"Rhineland Palatinate","DEB35","City of Mainz","male","[30-40)",18486
"Rhineland Palatinate","DEB35","City of Mainz","male","[40-50)",12759
"Rhineland Palatinate","DEB35","City of Mainz","male","[50-60)",14076
"Rhineland Palatinate","DEB35","City of Mainz","male","[60-75)",14374
"Rhineland Palatinate","DEB35","City of Mainz","male","[75+)",8368
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[00-10)",2439
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[10-20)",2274
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[20-30)",2591
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[30-40)",3118
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[40-50)",2860
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[50-60)",4328
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[60-75)",5629
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","female","[75+)",4117
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[00-10)",2541
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[10-20)",2419
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[20-30)",2779
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[30-40)",3407
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[40-50)",2773
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[50-60)",4226
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[60-75)",5197
"Rhineland Palatinate","DEB36","City of Neustadt a.d.Weinstraße","male","[75+)",2793
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[00-10)",1678
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[10-20)",1666
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[20-30)",2126
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[30-40)",2175
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[40-50)",2088
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[50-60)",3138
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[60-75)",4266
"Rhineland Palatinate","DEB37","City of Pirmasens","female","[75+)",3289
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[00-10)",1795
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[10-20)",1814
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[20-30)",2443
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[30-40)",2402
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[40-50)",2115
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[50-60)",3036
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[60-75)",4008
"Rhineland Palatinate","DEB37","City of Pirmasens","male","[75+)",2015
"Rhineland Palatinate","DEB38","City of Speyer","female","[00-10)",2174
"Rhineland Palatinate","DEB38","City of Speyer","female","[10-20)",2221
"Rhineland Palatinate","DEB38","City of Speyer","female","[20-30)",2623
"Rhineland Palatinate","DEB38","City of Speyer","female","[30-40)",2945
"Rhineland Palatinate","DEB38","City of Speyer","female","[40-50)",3061
"Rhineland Palatinate","DEB38","City of Speyer","female","[50-60)",4119
"Rhineland Palatinate","DEB38","City of Speyer","female","[60-75)",5284
"Rhineland Palatinate","DEB38","City of Speyer","female","[75+)",3619
"Rhineland Palatinate","DEB38","City of Speyer","male","[00-10)",2295
"Rhineland Palatinate","DEB38","City of Speyer","male","[10-20)",2409
"Rhineland Palatinate","DEB38","City of Speyer","male","[20-30)",2918
"Rhineland Palatinate","DEB38","City of Speyer","male","[30-40)",3159
"Rhineland Palatinate","DEB38","City of Speyer","male","[40-50)",2884
"Rhineland Palatinate","DEB38","City of Speyer","male","[50-60)",3985
"Rhineland Palatinate","DEB38","City of Speyer","male","[60-75)",4568
"Rhineland Palatinate","DEB38","City of Speyer","male","[75+)",2301
"Rhineland Palatinate","DEB39","City of Worms","female","[00-10)",4142
"Rhineland Palatinate","DEB39","City of Worms","female","[10-20)",3865
"Rhineland Palatinate","DEB39","City of Worms","female","[20-30)",5007
"Rhineland Palatinate","DEB39","City of Worms","female","[30-40)",5057
"Rhineland Palatinate","DEB39","City of Worms","female","[40-50)",5078
"Rhineland Palatinate","DEB39","City of Worms","female","[50-60)",5983
"Rhineland Palatinate","DEB39","City of Worms","female","[60-75)",7961
"Rhineland Palatinate","DEB39","City of Worms","female","[75+)",5163
"Rhineland Palatinate","DEB39","City of Worms","male","[00-10)",4299
"Rhineland Palatinate","DEB39","City of Worms","male","[10-20)",4151
"Rhineland Palatinate","DEB39","City of Worms","male","[20-30)",5761
"Rhineland Palatinate","DEB39","City of Worms","male","[30-40)",5594
"Rhineland Palatinate","DEB39","City of Worms","male","[40-50)",5057
"Rhineland Palatinate","DEB39","City of Worms","male","[50-60)",6308
"Rhineland Palatinate","DEB39","City of Worms","male","[60-75)",7038
"Rhineland Palatinate","DEB39","City of Worms","male","[75+)",3386
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[00-10)",1439
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[10-20)",1448
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[20-30)",1849
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[30-40)",1988
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[40-50)",1915
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[50-60)",2501
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[60-75)",3622
"Rhineland Palatinate","DEB3A","City of Zweibrücken","female","[75+)",2441
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[00-10)",1514
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[10-20)",1525
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[20-30)",2156
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[30-40)",2404
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[40-50)",1932
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[50-60)",2489
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[60-75)",3214
"Rhineland Palatinate","DEB3A","City of Zweibrücken","male","[75+)",1654
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[00-10)",6576
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[10-20)",5869
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[20-30)",6127
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[30-40)",7954
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[40-50)",8060
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[50-60)",11072
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[60-75)",13410
"Rhineland Palatinate","DEB3B","Alzey-Worms County","female","[75+)",7038
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[00-10)",6586
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[10-20)",6397
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[20-30)",6912
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[30-40)",8312
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[40-50)",7944
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[50-60)",10853
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[60-75)",13070
"Rhineland Palatinate","DEB3B","Alzey-Worms County","male","[75+)",5150
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[00-10)",5769
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[10-20)",5612
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[20-30)",5613
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[30-40)",7370
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[40-50)",7805
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[50-60)",11730
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[60-75)",14820
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","female","[75+)",9365
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[00-10)",6066
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[10-20)",5934
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[20-30)",6323
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[30-40)",7395
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[40-50)",7297
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[50-60)",11581
"Rhineland Palatinate","DEB3C","Bad Dürkheim County","male","[60-75)",13697
